"Gene","PubmedID","Title"
"Sp7","34826215","In vitro evaluation of periapical lesion-derived stem cells for dental pulp tissue engineering."
"Sp7","34725346","Control of osteocyte dendrite formation by Sp7 and its target gene osteocrin."
"Sp7","34700039","Brd4 is required for chondrocyte differentiation and endochondral ossification."
"Sp7","34478934","Development of a three-layer consecutive gene delivery system for enhanced bone regeneration."
"Sp7","34470673","Transcriptome-wide m(6)A methylome during osteogenic differentiation of human adipose-derived stem cells."
"Sp7","34456284","Long Noncoding RNA Metastasis-Associated Lung Adenocarcinoma Transcript 1 Promotes the Osteoblast Differentiation of Human Bone Marrow-Derived Mesenchymal Stem Cells by Targeting the microRNA-96/Osterix Axis."
"Sp7","34427353","Intracellular density is a novel indicator of differentiation stages of murine osteoblast lineage cells."
"Sp7","34209351","In Vitro Osteoinductivity Assay of Hydroxylapatite Scaffolds, Obtained with Biomorphic Transformation Processes, Assessed Using Human Adipose Stem Cell Cultures."
"Sp7","34195280","miR-125a-5p Regulates Osteogenic Differentiation of Human Adipose-Derived Mesenchymal Stem Cells under Oxidative Stress."
"Sp7","34099837","Osteogenic differentiation of human mesenchymal stromal cells and fibroblasts differs depending on tissue origin and replicative senescence."
"Sp7","34090529","Methylsulfonylmethane enhances MSC chondrogenic commitment and promotes pre-osteoblasts formation."
"Sp7","34064134","Regulation and Role of Transcription Factors in Osteogenesis."
"Sp7","34021120","Wnt/ß-catenin-mediated p53 suppression is indispensable for osteogenesis of mesenchymal progenitor cells."
"Sp7","33995677","The role of microRNAs in the osteogenic and chondrogenic differentiation of mesenchymal stem cells and bone pathologies."
"Sp7","33942497","MiR-664-3p suppresses osteoblast differentiation and impairs bone formation via targeting Smad4 and Osterix."
"Sp7","33751901","DNMT1 Inhibitor Restores RUNX2 Expression and Mineralization in Periodontal Ligament Cells."
"Sp7","33746574","The Role of Melanotransferrin (CD228) in the regulation of the differentiation of Human Bone Marrow-Derived Mesenchymal Stem Cells (hBM-MSC)."
"Sp7","33705921","Pre-conditioning of Mesenchymal Stem Cells with Piper longum L. augments osteogenic differentiation."
"Sp7","33686254","Mesenchymal stem cells overexpressing BMP-9 by CRISPR-Cas9 present high in vitro osteogenic potential and enhance in vivo bone formation."
"Sp7","33684230","LncRNA, PLXDC2-OT promoted the osteogenesis potentials of MSCs by inhibiting the deacetylation function of RBM6/SIRT7 complex and OSX specific isoform."
"Sp7","33652017","Vascular Endothelial Growth Factor and/or Nerve Growth Factor Treatment Induces Expression of Dentinogenic, Neuronal, and Healing Markers in Stem Cells of the Apical Papilla."
"Sp7","33606781","LIGHT (TNFSF14) enhances osteogenesis of human bone marrow-derived mesenchymal stem cells."
"Sp7","33597301","SOX9 keeps growth plates and articular cartilage healthy by inhibiting chondrocyte dedifferentiation/osteoblastic redifferentiation."
"Sp7","33542209","Osteomodulin positively regulates osteogenesis through interaction with BMP2."
"Sp7","33537303","Enhanced Osteogenic Differentiation of Human Bone Marrow-Derived Mesenchymal Stem Cells by a Hybrid Hydroxylapatite/Collagen Scaffold."
"Sp7","33517171","Vitamin K2 promotes the osteogenic differentiation of periodontal ligament stem cells via the Wnt/β-catenin signaling pathway."
"Sp7","33490076","Epigenetic Control of Osteogenic Lineage Commitment."
"Sp7","33433643","Mechanism of Cyclic Tensile Stress in Osteogenic Differentiation of Human Periodontal Ligament Stem Cells."
"Sp7","33381563","miRNA-187-5p Regulates Osteoblastic Differentiation of Bone Marrow Mesenchymal Stem Cells in Mice by Targeting ICAM1."
"Sp7","33359894","The role of Zfp467 in mediating the pro-osteogenic and anti-adipogenic effects on bone and bone marrow niche."
"Sp7","33313955","MicroRNA‑338‑3p regulates age‑associated osteoporosis via targeting PCSK5."
"Sp7","33299881","MicroRNA-346-5p Regulates Differentiation of Bone Marrow-Derived Mesenchymal Stem Cells by Inhibiting Transmembrane Protein 9."
"Sp7","33234056","Combination of BMP2 and EZH2 Inhibition to Stimulate Osteogenesis in a 3D Bone Reconstruction Model."
"Sp7","33187585","Lysine-Specific Demethylase 4A Regulates Osteogenic Differentiation via Regulating the Binding Ability of H3K9me3 with the Promoters of Runx2, Osterix and Osteocalcin."
"Sp7","33165997","SHP2 regulates the development of intestinal epithelium by modifying OSTERIX(+) crypt stem cell self-renewal and proliferation."
"Sp7","33152274","Non-coding RNAs repressive role in post-transcriptional processing of RUNX2 during the acquisition of the osteogenic phenotype of periodontal ligament mesenchymal stem cells."
"Sp7","33143524","Autophagy receptor OPTN (optineurin) regulates mesenchymal stem cell fate and bone-fat balance during aging by clearing FABP3."
"Sp7","32994028","Adhesion, intracellular signalling and osteogenic differentiation of mesenchymal progenitor cells and preosteoblasts on poly(epsilon)caprolactone films functionalized by peptides derived from fibronectin and/or BMP-9."
"Sp7","32931083","Phosphorylation-dependent osterix degradation negatively regulates osteoblast differentiation."
"Sp7","32910396","Expression of RUNX2 and Osterix in Rat Mesenchymal Stem Cells during Culturing in Osteogenic-Conditioned Medium."
"Sp7","32901870","MgCl2 promotes mouse mesenchymal stem cell osteogenic differentiation by activating the p38/Osx/Runx2 signaling pathway."
"Sp7","32890459","Heterozygous retinoblastoma gene mutation compromises in vitro osteogenesis of adipose mesenchymal stem cells - a temporal gene expression study."
"Sp7","32755539","Osterix-Cre marks distinct subsets of CD45- and CD45+ stromal populations in extra-skeletal tumors with pro-tumorigenic characteristics."
"Sp7","32717269","Kaempferol promotes proliferation and osteogenic differentiation of periodontal ligament stem cells via Wnt/β-catenin signaling pathway."
"Sp7","32711339","Long non-coding RNA maternally expressed gene 3 inhibits osteogenic differentiation of human dental pulp stem cells via microRNA-543/smad ubiquitin regulatory factor 1/runt-related transcription factor 2 axis."
"Sp7","32706234","Nanoscaled Bionic Periosteum Orchestrating the Osteogenic Microenvironment for Sequential Bone Regeneration."
"Sp7","32648681","Osterix-mCherry Expression Allows for Early Bone Detection in a Calvarial Defect Model."
"Sp7","32629962","Effect of cAMP Signaling Regulation in Osteogenic Differentiation of Adipose-Derived Mesenchymal Stem Cells."
"Sp7","32583900","Effects of intermittent treatment with parathyroid hormone (PTH) on osteoblastic differentiation and mineralization of mouse induced pluripotent stem cells in a 3D culture model."
"Sp7","32576566","Site-1 protease ablation in the osterix-lineage in mice results in bone marrow neutrophilia and hematopoietic stem cell alterations."
"Sp7","32535942","Canonical Notch signaling is required for bone morphogenetic protein-mediated human osteoblast differentiation."
"Sp7","32484035","Role of Special AT-Rich Sequence-Binding Protein 2 in the Osteogenesis of Human Dental Mesenchymal Stem Cells."
"Sp7","32483753","Differential Expression of Bipotent Commitment-Related Genes in Multipotent Mesenchymal Stromal Cells at Different O(2) Levels."
"Sp7","32466845","MSM promotes human periodontal ligament stem cells differentiation to osteoblast and bone regeneration."
"Sp7","32346881","Wnt7b-induced Sox11 functions enhance self-renewal and osteogenic commitment of bone marrow mesenchymal stem cells."
"Sp7","32332097","Inhibition of the epigenetic suppressor EZH2 primes osteogenic differentiation mediated by BMP2."
"Sp7","32284993","Regeneration of pulpo-dentinal-like complex by a group of unique multipotent CD24a(+) stem cells."
"Sp7","32280212","The Implication of Spatial Statistics in Human Mesenchymal Stem Cell Response to Nanotubular Architectures."
"Sp7","32270661","Collagenated heterologous cortico-cancelleus bone mix stimulated dental pulp derived stem cells."
"Sp7","32270391","Microarc oxidation surface of titanium implants promote osteogenic differentiation by activating ERK1/2-miR-1827-Osterix."
"Sp7","32198976","Long non-coding RNA-H19 stimulates osteogenic differentiation of bone marrow mesenchymal stem cells via the microRNA-149/SDF-1 axis."
"Sp7","32146478","Zingerone Promotes Osteoblast Differentiation Via MiR-200c-3p/smad7 Regulatory Axis in Human Bone Mesenchymal Stem Cells."
"Sp7","32075221","Carboxy-Terminal Cementum Protein 1-Derived Peptide 4 (cemp1-p4) Promotes Mineralization through wnt/β-catenin Signaling in Human Oral Mucosa Stem Cells."
"Sp7","32035618","Tissue-nonspecific alkaline phosphatase promotes the osteogenic differentiation of osteoprogenitor cells."
"Sp7","31986066","Functional Analysis of PTH1R Variants Found in Primary Failure of Eruption."
"Sp7","31965654","Corylin, a flavonoid derived from Psoralea Fructus, induces osteoblastic differentiation via estrogen and Wnt/β-catenin signaling pathways."
"Sp7","31963264","In Vitro Fabrication of Hybrid Bone/Cartilage Complex Using Mouse Induced Pluripotent Stem Cells."
"Sp7","31939626","KR‑12‑a6 promotes the osteogenic differentiation of human bone marrow mesenchymal stem cells via BMP/SMAD signaling."
"Tac2","36357614","Dorsoventral Arrangement of Lateral Hypothalamus Populations in the Mouse Hypothalamus: a Prosomeric Genoarchitectonic Analysis."
"Tac2","35960793","A molecularly defined D1 medium spiny neuron subtype negatively regulates cocaine addiction."
"Tac2","10819523","Roles of hepatocyte growth factor/scatter factor and transforming growth factor-beta1 in mammary gland ductal morphogenesis."
"Tac2","7768990","Hepatocyte growth factor stimulates extensive development of branching duct-like structures by cloned mammary gland epithelial cells."
"Nos2","36195964","Systematic comparation of the biological and transcriptomic landscapes of human amniotic mesenchymal stem cells under serum-containing and serum-free conditions."
"Nos2","35940533","Impact of nitric oxide in liver cancer microenvironment."
"Nos2","35740092","The Breast Cancer Protooncogenes HER2, BRCA1 and BRCA2 and Their Regulation by the iNOS/NOS2 Axis."
"Nos2","35508470","Dual functions of microRNA-17 in maintaining cartilage homeostasis and protection against osteoarthritis."
"Nos2","35393241","Bone marrow-derived inducible microglia-like cells ameliorate motor function and survival in a mouse model of amyotrophic lateral sclerosis."
"Nos2","35392923","A specific, non-immune system-related isoform of the human inducible nitric oxide synthase is expressed during differentiation of human stem cells into various cell types."
"Nos2","35146777","Oral exposure to aluminum chloride for 28 days suppresses neural stem cell proliferation and increases mature granule cells in adult hippocampal neurogenesis of young-adult rats."
"Nos2","34987496","IFNγ and iNOS-Mediated Alterations in the Bone Marrow and Thymus and Its Impact on Mycobacterium avium-Induced Thymic Atrophy."
"Nos2","34848206","Fermentation supernatant of Staphylococcus aureus drives catabolism in chondrocytes via NF-κB signaling mediated increase of cholesterol metabolism."
"Nos2","34755767","The influence of adipocyte-derived stem cells (ASCs) on the ischemic epigastric flap survival in diabetic rats."
"Nos2","34712245","Cytochrome P450 26A1 Modulates the Polarization of Uterine Macrophages During the Peri-Implantation Period."
"Nos2","34663169","Bone mesenchymal stem cell-derived extracellular vesicles deliver microRNA-23b to alleviate spinal cord injury by targeting toll-like receptor TLR4 and inhibiting NF-κB pathway activation."
"Nos2","34464838","Mesenchymal stem cell exosomal tsRNA-21109 alleviate systemic lupus erythematosus by inhibiting macrophage M1 polarization."
"Nos2","34458003","ceRNA regulatory network of FIH inhibitor as a radioprotector for gastrointestinal toxicity by activating the HIF-1 pathway."
"Nos2","34428455","Disrupted NOS2 metabolism drives myoblast response to wasting-associated cytokines."
"Nos2","34363021","ITLN1 inhibits tumor neovascularization and myeloid derived suppressor cells accumulation in colorectal carcinoma."
"Nos2","34256856","Comparison of mesenchymal stromal cells from peritoneal dialysis effluent with those from umbilical cords: characteristics and therapeutic effects on chronic peritoneal dialysis in uremic rats."
"Nos2","34249098","Comparative Genomics Identifies Putative Interspecies Mechanisms Underlying Crbn-Sall4-Linked Thalidomide Embryopathy."
"Nos2","34245831","Cytoprotective effects of spleen-invigorating pill against 5-fluorouracil injury to mouse bone marrow stromal cells."
"Nos2","34126181","Disruption of postnatal neurogenesis and adult-stage suppression of synaptic plasticity in the hippocampal dentate gyrus after developmental exposure to sterigmatocystin in rats."
"Nos2","34066108","Mitigating Effect of Lindera obtusiloba Blume Extract on Neuroinflammation in Microglial Cells and Scopolamine-Induced Amnesia in Mice."
"Nos2","33883598","Mechanistic and therapeutic distinctions between cardiosphere-derived cell and mesenchymal stem cell extracellular vesicle non-coding RNA."
"Nos2","33816486","Knockout of NOS2 Promotes Adipogenic Differentiation of Rat MSCs by Enhancing Activation of JAK/STAT3 Signaling."
"Nos2","33728868","Cardiomyocyte depolarization triggers NOS-dependent NO transient after calcium release, reducing the subsequent calcium transient."
"Nos2","36775494","Nitric oxide-targeted therapy inhibits stemness and increases the efficacy of tamoxifen in estrogen receptor-positive breast cancer cells."
"Nos2","33603465","Network Pharmacology-Based Approach to Investigate the Molecular Targets of Sinomenine for Treating Breast Cancer."
"Nos2","33593531","Aminocellulose-grafted-polycaprolactone coated gelatin nanoparticles alleviate inflammation in rheumatoid arthritis: A combinational therapeutic approach."
"Nos2","33316778","β-Elemene enhances radiosensitivity in non-small-cell lung cancer by inhibiting epithelial-mesenchymal transition and cancer stem cell traits via Prx-1/NF-kB/iNOS signaling pathway."
"Nos2","33269098","Reparative Effects of Stem Cell Factor and Granulocyte Colony-Stimulating Factor in Aged APP/PS1 Mice."
"Nos2","33262438","Nitric oxide-targeted therapy inhibits stemness and increases the efficacy of tamoxifen in estrogen receptor-positive breast cancer cells."
"Nos2","33210178","The efficacy of in vivo administration of Apremilast on mesenchymal stem cells derived from psoriatic patients."
"Nos2","33132324","Mesenchymal Stem Cells Alter the Inflammatory Response of C2C12 Mouse Skeletal Muscle Cells."
"Nos2","33129925","Valproic acid up-regulates the whole NO-citrulline cycle for potent iNOS-NO signaling to promote neuronal differentiation of adipose tissue-derived stem cells."
"Nos2","33114764","Conjugation with Methylsulfonylmethane Improves Hyaluronic Acid Anti-Inflammatory Activity in a Hydrogen Peroxide-Exposed Tenocyte Culture In Vitro Model."
"Nos2","33042984","The Pathogenic Effects of Fusobacterium nucleatum on the Proliferation, Osteogenic Differentiation, and Transcriptome of Osteoblasts."
"Nos2","32955679","Relevance of iNOS expression in tumor growth and maintenance of cancer stem cells in a bladder cancer model."
"Nos2","32927587","Xeno-Free Condition Enhances Therapeutic Functions of Human Wharton's Jelly-Derived Mesenchymal Stem Cells against Experimental Colitis by Upregulated Indoleamine 2,3-Dioxygenase Activity."
"Nos2","32872669","Esophageal Squamous Cell Carcinoma Is Accompanied by Local and Systemic Changes in L-arginine/NO Pathway."
"Nos2","32721946","Arginase impedes the resolution of colitis by altering the microbiome and metabolome."
"Nos2","32617655","Unloading during skeletal muscle regeneration retards iNOS-expressing macrophage recruitment and perturbs satellite cell accumulation."
"Nos2","32587073","Therapeutic Effect of Adipose Derived Mesenchymal Stem Cell Transplantation in Reducing Restenosis in a Murine Angioplasty Model."
"Nos2","32531779","Molecular mechanisms of splenectomy-induced hepatocyte proliferation."
"Nos2","32523668","Osteoarthritis treatment with a novel nutraceutical acetylated ligstroside aglycone, a chemically modified extra-virgin olive oil polyphenol."
"Nos2","32448932","Therapeutic potential of mature adipocyte-derived dedifferentiated fat cells for inflammatory bowel disease."
"Nos2","32382983","Arsenic trioxide alleviates acute graft-versus-host disease by modulating macrophage polarization."
"Nos2","32069907","Flavonoid Profile of the Genista tridentata L., a Species Used Traditionally to Treat Inflammatory Processes."
"Nos2","31922435","Activation of aryl hydrocarbon receptor (AhR) in mesenchymal stem cells modulates macrophage polarization in asthma."
"Nos2","31847700","C9orf72 and smcr8 mutant mice reveal MTORC1 activation due to impaired lysosomal degradation and exocytosis."
"Nos2","31821703","β-Adrenergic stimuli and rotating suspension culture enhance conversion of human adipogenic mesenchymal stem cells into highly conductive cardiac progenitors."
"Nos2","31755523","Ablation of IL-17A leads to severe colitis in IL-10-deficient mice: implications of myeloid-derived suppressor cells and NO production."
"Nos2","31636678","Protection of the Peritoneal Membrane by Peritoneal Dialysis Effluent-Derived Mesenchymal Stromal Cells in a Rat Model of Chronic Peritoneal Dialysis."
"Nos2","31575035","Membrane-Free Stem Cell Components Inhibit Interleukin-1α-Stimulated Inflammation and Cartilage Degradation in vitro and in vivo: A Rat Model of Osteoarthritis."
"Nos2","31570730","Stem cells from the dental apical papilla in extracellular matrix hydrogels mitigate inflammation of microglial cells."
"Nos2","31484045","Valproic acid promotes mature neuronal differentiation of adipose tissue-derived stem cells through iNOS-NO-sGC signaling pathway."
"Nos2","31423564","NO and hepatocellular cancer."
"Nos2","31412725","Nuclear S-Nitrosylation Defines an Optimal Zone for Inducing Pluripotency."
"Nos2","31318036","Adipose-derived stem cells and adipose-derived stem cell-conditioned medium modulate in situ imbalance between collagen I- and collagen V-mediated IL-17 immune response recovering bleomycin pulmonary fibrosis."
"Nos2","31226744","NOS2 inhibitor 1400W Induces Autophagic Flux and Influences Extracellular Vesicle Profile in Human Glioblastoma U87MG Cell Line."
"Nos2","31098627","Intravenous administration of cardiac progenitor cell-derived exosomes protects against doxorubicin/trastuzumab-induced cardiac toxicity."
"Nos2","31055608","Adoptive transfer of IFN-γ-induced M-MDSCs promotes immune tolerance to allografts through iNOS pathway."
"Nos2","31040372","Reduced Basal Nitric Oxide Production Induces Precancerous Mammary Lesions via ERBB2 and TGFβ."
"Nos2","30804471","Ly6G(+) inflammatory cells enable the conversion of cancer cells to cancer stem cells in an irradiated glioblastoma model."
"Nos2","30650618","Dystrophin Deficiency Leads to Genomic Instability in Human Pluripotent Stem Cells via NO Synthase-Induced Oxidative Stress."
"Nos2","30635047","Transplantation of bone marrow mesenchymal stromal cells attenuates liver fibrosis in mice by regulating macrophage subtypes."
"Nos2","30635041","IFNγ and TNFα synergistically induce apoptosis of mesenchymal stem/stromal cells via the induction of nitric oxide."
"Nos2","30622540","iNOS Activity Is Required for the Therapeutic Effect of Mesenchymal Stem Cells in Experimental Systemic Sclerosis."
"Nos2","30463207","Preventive Effect of Lactobacillus fermentum CQPC03 on Activated Carbon-Induced Constipation in ICR Mice."
"Nos2","30384444","Potential Anti-Inflammatory and Anti-Cancer Properties of Farnesol."
"Nos2","30359316","Preconditioning of bone marrow-derived mesenchymal stem cells highly strengthens their potential to promote IL-6-dependent M2b polarization."
"Nos2","30317554","Alteration of cellular and immune-related properties of bone marrow mesenchymal stem cells and macrophages by K562 chronic myeloid leukemia cell derived exosomes."
"Nos2","30297396","iNOS promotes CD24(+)CD133(+) liver cancer stem cell phenotype through a TACE/ADAM17-dependent Notch signaling pathway."
"Nos2","30289066","Advances in Gene Therapy for Erectile Dysfunction: Promises and Challenges."
"Nos2","30025621","Nrf2-mediated metabolic reprogramming of tolerogenic dendritic cells is protective against aplastic anemia."
"Nos2","29951700","Cytoprotective role of vitamin E in porcine adipose-tissue-derived mesenchymal stem cells against hydrogen-peroxide-induced oxidative stress."
"Nos2","29930721","The HER2 inhibitor lapatinib potentiates doxorubicin-induced cardiotoxicity through iNOS signaling."
"Nos2","29920476","Secreted α-Klotho maintains cartilage tissue homeostasis by repressing NOS2 and ZIP8-MMP13 catabolic axis."
"Nos2","29806726","Sexual dimorphism of estrogen-sensitized synoviocytes contributes to gender difference in temporomandibular joint osteoarthritis."
"Nos2","29736233","NOS2 deficiency has no influence on the radiosensitivity of the hematopoietic system."
"Nos2","29666049","M1 and M2 macrophages differentially regulate hematopoietic stem cell self-renewal and ex vivo expansion."
"Nos2","29615127","Inflammatory licensed equine MSCs are chondroprotective and exhibit enhanced immunomodulation in an inflammatory environment."
"Nos2","29588542","Human cytomegalovirus reprogrammes haematopoietic progenitor cells into immunosuppressive monocytes to achieve latency."
"Nos2","29304116","The sorafenib anti-relapse effect after alloHSCT is associated with heightened alloreactivity and accumulation of CD8+PD-1+ (CD279+) lymphocytes in marrow."
"Nos2","29280748","Self-protection of type III fibrocytes against severe 3-nitropropionic-acid-induced cochlear damage in mice."
"Nos2","29254100","Mesenchymal Stem Cell-Derived Extracellular Vesicles Suppresses iNOS Expression and Ameliorates Neural Impairment in Alzheimer's Disease Mice."
"Nos2","29111977","Nanos promotes epigenetic reprograming of the germline by down-regulation of the THAP transcription factor LIN-15B."
"Nos2","28899685","The Tumor-Promoting Role of TRIP4 in Melanoma Progression and its Involvement in Response to BRAF-Targeted Therapy."
"Nos2","28883470","Cytoglobin Promotes Cardiac Progenitor Cell Survival against Oxidative Stress via the Upregulation of the NFκB/iNOS Signal Pathway and Nitric Oxide Production."
"Nos2","28822786","Leptin is essential for microglial activation and neuropathic pain after preganglionic cervical root avulsion."
"Nos2","28739167","Establishment of NF-κB sensing and interleukin-4 secreting mesenchymal stromal cells as an \"on-demand\" drug delivery system to modulate inflammation."
"Nos2","28687660","Innate IFN-γ-Producing Cells Developing in the Absence of IL-2 Receptor Common γ-Chain."
"Nos2","28623844","LC-MS/MS characterization, anti-inflammatory effects and antioxidant activities of polyphenols from different tissues of Korean Petasites japonicus (Meowi)."
"Nos2","28615266","Antitumor Effects of Epidrug/IFNα Combination Driven by Modulated Gene Signatures in Both Colorectal Cancer and Dendritic Cells."
"Nos2","28596681","Effects of heme oxygenase-1-modified bone marrow mesenchymal stem cells on microcirculation and energy metabolism following liver transplantation."
"Nos2","28577435","Aryl benzofuran derivatives from the stem bark of Calpocalyx dinklagei attenuate inflammation."
"Nos2","28462460","Combined Administration of ASCs and BMP-12 Promotes an M2 Macrophage Phenotype and Enhances Tendon Healing."
"Nos2","28424427","NOS2 expression in glioma cell lines and glioma primary cell cultures: correlation with neurosphere generation and SOX-2 expression."
"Nos2","28327358","A cell-autonomous positive-signaling circuit associated with the PDGF-NO-ID4-regulatory axis in glioblastoma cells."
"Nos2","28317413","Mesenchymal stromal cells enhance the suppressive effects ofmyeloid-derived suppressor cells of multiple myeloma."
"Nos2","28257996","Linking of mPGES-1 and iNOS activates stem-like phenotype in EGFR-driven epithelial tumor cells."
"Nos2","28186708","Mesenchymal Stem Cell-Derived Extracellular Vesicles as Mediators of Anti-Inflammatory Effects: Endorsement of Macrophage Polarization."
"Ache","36918463","Cartilage lesion size and number of stromal vascular fraction (SVF) cells strongly influenced the SVF implantation outcomes in patients with knee osteoarthritis."
"Ache","36915123","Narsoplimab for severe transplant-associated thrombotic microangiopathy."
"Ache","36911643","Heinz body hemolysis following extended use phenazopyridine in a post-HCT patient with hemorrhagic cystitis: An old problem for a new generation."
"Ache","36908512","Systematic review and meta-analysis of positive long-term effects after intra-articular administration of orthobiologic therapeutics in horses with naturally occurring osteoarthritis."
"Ache","36908451","Pattern of self-reported adverse events related to COVID-19 vaccines in Saudi Arabia: A nationwide study."
"Ache","36908168","A Multicenter Prospective Interventional Trial of Therapeutic Angiogenesis Using Bone Marrow-Derived Mononuclear Cell Implantation for Patients With Critical Limb-Threatening Ischemia Caused by Thromboangiitis Obliterans."
"Ache","36907044","Allogenic bone marrow-derived mesenchymal stem cells and its conditioned media for repairing acute and sub-acute peripheral nerve injuries in a rabbit model."
"Ache","36902356","Dental Pulp Stem Cell-Derived Exosomes Alleviate Mice Knee Osteoarthritis by Inhibiting TRPV4-Mediated Osteoclast Activation."
"Ache","36901685","The Main Theories on the Pathogenesis of Endometriosis."
"Ache","36898532","Microneedle-mediated delivery of Ziconotide-loaded liposomes fused with exosomes for analgesia."
"Ache","36897493","SLED1 Promoting Cell Proliferation and Inhibiting Apoptosis in Acute Myeloid Leukemia: a Study."
"Ache","36896010","Comparison between articular chondrocytes and mesenchymal stromal cells for the production of articular cartilage implants."
"Ache","36893703","Long term functional outcome evaluation in post flexor digitorum profundus tendon zone I rupture repaired by palmaris longus tendon grafting augmented with human amniotic membranes and adipose derived mesenchymal stem cell: A case report."
"Ache","36893018","Ultrathin and Flexible Bioelectronic Arrays for Functional Measurement of iPSC-Cardiomyocytes under Cardiotropic Drug Administration and Controlled Microenvironments."
"Ache","36892316","Treatment with stem cells in orthopaedic surgery."
"Ache","36891610","Bulk RNA-seq Analyses of Mandibular Condylar Cartilage in a Post-traumatic TMJ Osteoarthritis Rabbit Model."
"Ache","36883080","Outcome of Intra-articular Injection of Total Stromal Cells and Platelet-Rich Plasma in Primary Knee Osteoarthritis: A Randomized Clinical Trial."
"Ache","36881321","Epidural Administration of Curcumin-Loaded Polycaprolactone/Gelatin Electrospun Nanofibers for Extended Analgesia After Laminectomy in Rats."
"Ache","36875310","Palliative Radiotherapy Induced Severe Tumor Lysis Syndrome in a Patient With Multiple Myeloma With Skin Involvement: A Case Report and Review of Literature."
"Ache","36873965","Clinical evaluation of periosteal pedicle flap in the treatment of gingival recessions for esthetic root coverage: A randomized controlled clinical trial."
"Ache","36873443","New techniques and methods for prevention and treatment of symptomatic traumatic neuroma: A systematic review."
"Ache","36873347","An update on the effect of intra-articular intervention strategies using nanomaterials in osteoarthritis: Possible clinical application."
"Ache","36873113","Autologous hematopoietic bone marrow and concentrated growth factor transplantation combined with core decompression in patients with avascular necrosis of the femoral head."
"Ache","36868990","ABCB5(+) mesenchymal stromal cells facilitate complete and durable wound closure in recessive dystrophic epidermolysis bullosa."
"Ache","36868442","Anti-inflammatory and antinociceptive activities of Daniellia oliveri (Fabaceace) stem bark extract."
"Ache","36865032","Bibliometric and visualization analysis of stem cell therapy for meniscal regeneration from 2012 to 2022."
"Ache","36858164","Red blood cell membrane-camouflaged poly(lactic-co-glycolic acid) microparticles as a potential controlled release drug delivery system for local stellate ganglion microinjection."
"Ache","36856852","Whole body irradiation with intensity-modulated helical tomotherapy prior to haematopoietic stem cell transplantation: analysis of organs at risk by dose and its effect on blood kinetics."
"Ache","36856139","A novel nonsense variant in the ATL3 gene is associated with disturbed pain sensitivity, numbness of distal limbs and muscle weakness."
"Ache","36851992","Genotypic and Phenotypic Composition of Sickle Cell Disease in the Arab Population - A Systematic Review."
"Ache","36849597","Autologous Fat Grafting in Female Genital Area Improves Sexual Function by Increasing Collagenesis, Angiogenesis, and Estrogen Receptors."
"Ache","36848740","Pain and discomfort in children with gastrostomy tubes - In the context of hematopoietic stem cell transplantation."
"Ache","36848564","Innate immune cell activation causes lung fibrosis in a humanized model of long COVID."
"Ache","36845813","Chronic myelomonocytic leukemia in a 72-year-old male from Nepal: A case report."
"Ache","36843829","Degenerative Disorder of the Temporomandibular Joint Treated With Autologous Bone Marrow-Derived Stem Cells Using the Regentime Technique: A Case Report."
"Ache","36842396","Closed system paravertebral abscess evacuation on spinal infection: A case series."
"Ache","36841430","Neuroligins facilitate the development of bone cancer pain via regulating synaptic transmission: an experimental study."
"Ache","36839877","Cannabidiol-Loaded Extracellular Vesicles from Human Umbilical Cord Mesenchymal Stem Cells Alleviate Paclitaxel-Induced Peripheral Neuropathy."
"Ache","36837440","Effect of Peptides from Plasma of Patients with Coronary Artery Disease on the Vascular Endothelial Cells."
"Ache","36835305","Teratoma Assay for Testing Pluripotency and Malignancy of Stem Cells: Insufficient Reporting and Uptake of Animal-Free Methods-A Systematic Review."
"Ache","36834784","Key Role of Mesenchymal Stromal Cell Interaction with Macrophages in Promoting Repair of Lung Injury."
"Ache","36834639","Bone Marrow-Derived Mesenchymal Stem Cell Implants for the Treatment of Focal Chondral Defects of the Knee in Animal Models: A Systematic Review and Meta-Analysis."
"Ache","36826450","Multifunctional, Adhesive, and PDA-Coated Bioactive Glass Reinforced Composite Hydrogel for Regenerative Wound Healing."
"Ache","36820098","SARS-CoV-2-neutralising antibody BGB-DXP593 in mild-to-moderate COVID-19: a multicentre, randomised, double-blind, phase 2 trial."
"Ache","36819298","Advances in experimental models of osteonecrosis of the femoral head."
"Ache","36818343","Mesenchymal stem cell-based therapy for non-healing wounds due to chronic limb-threatening ischemia: A review of preclinical and clinical studies."
"Ache","36815858","Population Pharmacokinetics of Ganciclovir in Allogeneic Hematopoietic Stem Cell Transplant Patients."
"Ache","36810554","Embryo Cryopreservation in a Patient with Sickle Cell Disease Utilizing Letrozole and Enoxaparin: A Case Report."
"Ache","36808512","[Effect of moxibustion on immune function homeostasis in rats with diarrhea irritable bowel syndrome based on SCF/c-kit signaling pathway]."
"Ache","36802994","Regenerative medicine for the treatment of chronic low back pain: a narrative review."
"Ache","36802226","STLV-1 Commonly Targets Neurons in the Brain of Asymptomatic Non-Human Primates."
"Ache","36800905","Association of alcohol consumption and fatigue in SLE: A cross-sectional study from Lupus Registry of Nationwide Institution (LUNA) cohort."
"Ache","36798539","A Comparative Study on Adipose-Derived Mesenchymal Stem Cells Secretome Delivery Using Microneedling and Fractional CO(2) Laser for Facial Skin Rejuvenation."
